unitid,institution,year,state,county,fips,n_pell,per_pell,undergrad_headcount
224776,Miami International University of Art & Design-Art Institute Dallas,2021,Texas,Dallas County,"Dallas County, TX",230,47,69
224828,Fort Worth Beauty School,2021,Texas,Tarrant County,"Tarrant County, TX",89,54,6704
224891,Frank Phillips College,2021,Texas,Hutchinson County,"Hutchinson County, TX",349,22,121
224961,Galveston College,2021,Texas,Galveston County,"Galveston County, TX",731,35,245
225070,Grayson College,2021,Texas,Grayson County,"Grayson County, TX",1815,45,793
225201,Hallmark University,2021,Texas,Bexar County,"Bexar County, TX",615,49,189
225247,Hardin-Simmons University,2021,Texas,Taylor County,"Taylor County, TX",631,39,42
225308,Trinity Valley Community College,2021,Texas,Henderson County,"Henderson County, TX",1665,28,1808
225371,Hill College,2021,Texas,Hill County,"Hill County, TX",1248,31,5853
225399,Houston Baptist University,2021,Texas,Harris County,"Harris County, TX",1307,48,2923
225414,University of Houston-Clear Lake,2021,Texas,Harris County,"Harris County, TX",2782,42,164723
225423,Houston Community College,2021,Texas,Harris County,"Harris County, TX",15382,32,13546
225432,University of Houston-Downtown,2021,Texas,Harris County,"Harris County, TX",6524,48,166
225502,University of Houston-Victoria,2021,Texas,Victoria County,"Victoria County, TX",1561,44,74
225511,University of Houston,2021,Texas,Harris County,"Harris County, TX",15614,40,4313
225520,Howard College,2021,Texas,Howard County,"Howard County, TX",867,24,1699
225548,Howard Payne University,2021,Texas,Brown County,"Brown County, TX",303,31,144
225575,Huston-Tillotson University,2021,Texas,Travis County,"Travis County, TX",695,67,2148
225627,University of the Incarnate Word,2021,Texas,Bexar County,"Bexar County, TX",2158,42,496
225876,Jacksonville College-Main Campus,2021,Texas,Cherokee County,"Cherokee County, TX",170,35,225
225885,Jarvis Christian University,2021,Texas,Wood County,"Wood County, TX",521,72,6430
225991,KD Conservatory College of Film and Dramatic Arts,2021,Texas,Dallas County,"Dallas County, TX",74,65,1105
226019,Kilgore College,2021,Texas,Gregg County,"Gregg County, TX",1943,38,4101
226091,Lamar University,2021,Texas,Jefferson County,"Jefferson County, TX",3629,42,1256
226107,Lamar State College-Orange,2021,Texas,Orange County,"Orange County, TX",674,28,2585
226116,Lamar State College-Port Arthur,2021,Texas,Jefferson County,"Jefferson County, TX",852,34,94
226125,Laredo Beauty College Inc,2021,Texas,Webb County,"Webb County, TX",166,85,1158
226134,Laredo College,2021,Texas,Webb County,"Webb County, TX",3126,34,49
226152,Texas A & M International University,2021,Texas,Webb County,"Webb County, TX",4605,65,16104
226204,Lee College,2021,Texas,Harris County,"Harris County, TX",2196,29,3489
226231,LeTourneau University,2021,Texas,Gregg County,"Gregg County, TX",567,20,88
226277,Lincoln College of Technology-Grand Prairie,2021,Texas,Tarrant County,"Tarrant County, TX",1101,63,65
226383,Lubbock Christian University,2021,Texas,Lubbock County,"Lubbock County, TX",426,31,199
226408,College of the Mainland,2021,Texas,Galveston County,"Galveston County, TX",866,20,7242
226471,University of Mary Hardin-Baylor,2021,Texas,Bell County,"Bell County, TX",1266,37,187
226578,McLennan Community College,2021,Texas,McLennan County,"McLennan County, TX",2816,36,482
226587,McMurry University,2021,Texas,Taylor County,"Taylor County, TX",547,50,138
226675,Covenant School of Nursing and Allied Health,2021,Texas,Lubbock County,"Lubbock County, TX",182,38,792
226806,Midland College,2021,Texas,Midland County,"Midland County, TX",1104,23,285
226833,Midwestern State University,2021,Texas,Wichita County,"Wichita County, TX",2071,40,851
226860,William Edge Institute,2021,Texas,Comal County,"Comal County, TX",34,52,208
226879,Wade College,2021,Texas,Dallas County,"Dallas County, TX",107,59,172
226903,Southern Careers Institute-Austin,2021,Texas,Travis County,"Travis County, TX",1144,63,1344
227058,Tint School of Makeup & Cosmetology,2021,Texas,Dallas County,"Dallas County, TX",86,46,176
227146,Navarro College,2021,Texas,Navarro County,"Navarro County, TX",2155,30,208
227182,Lone Star College System,2021,Texas,Montgomery County,"Montgomery County, TX",14917,21,42
227216,University of North Texas,2021,Texas,Denton County,"Denton County, TX",7069,22,131
227225,Northeast Texas Community College,2021,Texas,Titus County,"Titus County, TX",1528,53,448
227289,Oblate School of Theology,2021,Texas,Bexar County,"Bexar County, TX",,,729
227298,Ocean Corporation,2021,Texas,Harris County,"Harris County, TX",184,57,527
227304,Odessa College,2021,Texas,Ector County,"Ector County, TX",1577,22,1843
227313,Ogle School Hair Skin Nails-Arlington,2021,Texas,Tarrant County,"Tarrant County, TX",391,73,308
227322,Ogle School Hair Skin Nails-Ft Worth,2021,Texas,Tarrant County,"Tarrant County, TX",406,63,320
227331,Our Lady of the Lake University,2021,Texas,Bexar County,"Bexar County, TX",747,58,355
227368,The University of Texas Rio Grande Valley,2021,Texas,Hidalgo County,"Hidalgo County, TX",16782,63,223
227377,Texas Southmost College,2021,Texas,Cameron County,"Cameron County, TX",2815,32,29
227386,Panola College,2021,Texas,Panola County,"Panola County, TX",776,31,1900
227401,Paris Junior College,2021,Texas,Lamar County,"Lamar County, TX",1280,29,7645
227429,Paul Quinn College,2021,Texas,Dallas County,"Dallas County, TX",351,75,157
227526,Prairie View A & M University,2021,Texas,Waller County,"Waller County, TX",5395,64,57
227687,Ranger College,2021,Texas,Eastland County,"Eastland County, TX",313,14,1898
227748,Aviation Institute of Maintenance-Houston,2021,Texas,Harris County,"Harris County, TX",89,38,2544
227757,Rice University,2021,Texas,Harris County,"Harris County, TX",651,16,441
227845,Saint Edward's University,2021,Texas,Travis County,"Travis County, TX",1161,39,2895
227854,St Philip's College,2021,Texas,Bexar County,"Bexar County, TX",2290,18,610
227863,University of St Thomas,2021,Texas,Harris County,"Harris County, TX",897,37,812
227881,Sam Houston State University,2021,Texas,Walker County,"Walker County, TX",7413,39,698
227924,San Antonio College,2021,Texas,Bexar County,"Bexar County, TX",5152,27,2194
227979,San Jacinto Community College,2021,Texas,Harris County,"Harris County, TX",7115,23,29
228042,Schreiner University,2021,Texas,Kerr County,"Kerr County, TX",402,35,5513
228088,Seguin Beauty School-Seguin,2021,Texas,Guadalupe County,"Guadalupe County, TX",30,83,2482
228149,St. Mary's University,2021,Texas,Bexar County,"Bexar County, TX",898,42,1960
228158,South Plains College,2021,Texas,Hockley County,"Hockley County, TX",3272,37,726
228185,South Texas Barber College Inc,2021,Texas,Nueces County,"Nueces County, TX",24,71,107
228194,South Texas College of Law Houston,2021,Texas,Harris County,"Harris County, TX",,,790
228200,South Texas Vocational Technical Institute-Weslaco,2021,Texas,Hidalgo County,"Hidalgo County, TX",370,71,2924
228219,Miller-Motte College-STVT-McAllen,2021,Texas,Hidalgo County,"Hidalgo County, TX",413,59,162
228246,Southern Methodist University,2021,Texas,Dallas County,"Dallas County, TX",760,11,1234
228282,Southwest School of Business and Technical Careers-San Antonio,2021,Texas,Bexar County,"Bexar County, TX",115,79,1074
228316,Southwest Texas Junior College,2021,Texas,Uvalde County,"Uvalde County, TX",2150,33,1585
228325,Southwestern Assemblies of God University,2021,Texas,Ellis County,"Ellis County, TX",878,54,16811
228343,Southwestern University,2021,Texas,Williamson County,"Williamson County, TX",374,25,2347
228431,Stephen F Austin State University,2021,Texas,Nacogdoches County,"Nacogdoches County, TX",4085,37,6213
228459,Texas State University,2021,Texas,Hays County,"Hays County, TX",11961,36,12840
228468,Southwestern Adventist University,2021,Texas,Johnson County,"Johnson County, TX",341,46,728
228486,Southwestern Christian College,2021,Texas,Kaufman County,"Kaufman County, TX",72,86,503
228501,Sul Ross State University,2021,Texas,Brewster County,"Brewster County, TX",995,56,28
228529,Tarleton State University,2021,Texas,Erath County,"Erath County, TX",4696,39,486
228547,Tarrant County College District,2021,Texas,Tarrant County,"Tarrant County, TX",10941,25,2089
228608,Temple College,2021,Texas,Bell County,"Bell County, TX",1558,32,306
228635,University of Texas Southwestern Medical Center,2021,Texas,Dallas County,"Dallas County, TX",,,158
228644,The University of Texas Health Science Center at San Antonio,2021,Texas,Bexar County,"Bexar County, TX",242,30,21215
228653,The University of Texas Medical Branch at Galveston,2021,Texas,Galveston County,"Galveston County, TX",170,24,71
228699,Texarkana College,2021,Texas,Bowie County,"Bowie County, TX",1316,35,1040
228705,Texas A & M University-Kingsville,2021,Texas,Kleberg County,"Kleberg County, TX",2780,49,611
228723,Texas A & M University-College Station,2021,Texas,Brazos County,"Brazos County, TX",11335,20,4559
228732,Texas A & M University-System Office,2021,Texas,Brazos County,"Brazos County, TX",,,2331
228769,The University of Texas at Arlington,2021,Texas,Tarrant County,"Tarrant County, TX",12490,36,535
228778,The University of Texas at Austin,2021,Texas,Travis County,"Travis County, TX",9535,24,793
228787,The University of Texas at Dallas,2021,Texas,Dallas County,"Dallas County, TX",6750,32,384
228796,The University of Texas at El Paso,2021,Texas,El Paso County,"El Paso County, TX",12180,58,2668
228802,The University of Texas at Tyler,2021,Texas,Smith County,"Smith County, TX",2549,35,4261
228866,Texas Chiropractic College Foundation Inc,2021,Texas,Harris County,"Harris County, TX",,,3980
228875,Texas Christian University,2021,Texas,Tarrant County,"Tarrant County, TX",1326,14,272
228884,Texas College,2021,Texas,Smith County,"Smith County, TX",395,52,247
228909,University of North Texas Health Science Center,2021,Texas,Tarrant County,"Tarrant County, TX",,,10313
228981,Texas Lutheran University,2021,Texas,Guadalupe County,"Guadalupe County, TX",544,37,187
229018,The University of Texas Permian Basin,2021,Texas,Ector County,"Ector County, TX",1404,37,879
229027,The University of Texas at San Antonio,2021,Texas,Bexar County,"Bexar County, TX",13057,44,1038
229063,Texas Southern University,2021,Texas,Harris County,"Harris County, TX",3580,68,166
229090,The University of Texas System Office,2021,Texas,Travis County,"Travis County, TX",,,427
229115,Texas Tech University,2021,Texas,Lubbock County,"Lubbock County, TX",8197,25,321
229160,Texas Wesleyan University,2021,Texas,Tarrant County,"Tarrant County, TX",717,51,1378
229179,Texas Woman's University,2021,Texas,Denton County,"Denton County, TX",3981,37,1690
229267,Trinity University,2021,Texas,Bexar County,"Bexar County, TX",404,16,202
229300,The University of Texas Health Science Center at Houston,2021,Texas,Harris County,"Harris County, TX",320,47,722
229337,Texas Tech University Health Sciences Center,2021,Texas,Lubbock County,"Lubbock County, TX",329,24,110
229355,Tyler Junior College,2021,Texas,Smith County,"Smith County, TX",4179,36,123
229407,University of Houston-System Administration,2021,Texas,Harris County,"Harris County, TX",,,99
229416,Universal Technical Institute of Texas Inc.,2021,Texas,Harris County,"Harris County, TX",1347,56,153
229425,UCAS University of Cosmetology Arts & Sciences-McAllen,2021,Texas,Hidalgo County,"Hidalgo County, TX",206,93,37
229504,Vernon College,2021,Texas,Wilbarger County,"Wilbarger County, TX",1012,36,179
229522,Victoria Beauty College Inc,2021,Texas,Victoria County,"Victoria County, TX",92,61,1714
229540,Victoria College,2021,Texas,Victoria County,"Victoria County, TX",1096,33,165
229656,Vogue College of Cosmetology-McAllen,2021,Texas,Hidalgo County,"Hidalgo County, TX",246,65,1639
229780,Wayland Baptist University,2021,Texas,Hale County,"Hale County, TX",1105,37,235
229799,Weatherford College,2021,Texas,Parker County,"Parker County, TX",1195,22,280
229814,West Texas A & M University,2021,Texas,Randall County,"Randall County, TX",3054,42,471
229832,Western Texas College,2021,Texas,Scurry County,"Scurry County, TX",126,9,170
229841,Wharton County Junior College,2021,Texas,Wharton County,"Wharton County, TX",1533,25,21
229887,Wiley College,2021,Texas,Harrison County,"Harrison County, TX",410,67,498
230010,Bridgerland Technical College,2021,Utah,Cache County,"Cache County, UT",255,10,108
230038,Brigham Young University,2021,Utah,Utah County,"Utah County, UT",10786,32,398
230047,Brigham Young University-Hawaii,2021,Hawaii,Honolulu County,"Honolulu County, HI",525,16,112
230056,Broadview College,2021,Utah,Salt Lake County,"Salt Lake County, UT",71,26,338
230065,Cameo College of Essential Beauty,2021,Utah,Salt Lake County,"Salt Lake County, UT",134,41,157
230144,Collectiv Academy,2021,Utah,Salt Lake County,"Salt Lake County, UT",66,56,217
230162,Davis Technical College,2021,Utah,Davis County,"Davis County, UT",543,10,157
230171,Dixie State University,2021,Utah,Washington County,"Washington County, UT",3141,26,73
230199,Evans Hairstyling College-Cedar City,2021,Utah,Iron County,"Iron County, UT",40,53,290
230205,Evans Hairstyling College-St George,2021,Utah,Washington County,"Washington County, UT",16,17,154
230214,Paul Mitchell the School-Salt Lake City,2021,Utah,Salt Lake County,"Salt Lake County, UT",212,48,283
230366,Eagle Gate College-Murray,2021,Utah,Salt Lake County,"Salt Lake County, UT",132,52,807
230418,Ensign College,2021,Utah,Salt Lake County,"Salt Lake County, UT",352,19,2857
230490,Ogden-Weber Technical College,2021,Utah,Weber County,"Weber County, UT",478,12,354
230597,Snow College,2021,Utah,Sanpete County,"Sanpete County, UT",1338,23,392
230603,Southern Utah University,2021,Utah,Iron County,"Iron County, UT",3017,27,133
230621,Stevens-Henager College,2021,Utah,Weber County,"Weber County, UT",,,1619
230676,Uintah Basin Technical College,2021,Utah,Uintah County,"Uintah County, UT",37,2,333
